id,text,label
4247,&#8220;@abigayvazquez: @_Nicole214_ @TonyJetsFoo yeah he lowkey loves me he knows he's ma nigga &#128076;&#8221;we don't love these hoes,1
4248,"Damn bird nearly gave me a heart attack...! And all she said was ""Oh."" Bitch Oh..??",1
4249,Ok... sucking dick isn't supposed to be done in a cute Manor at all. Just like eating pussy you're not supposed to be scared of it.,1
4250,Free love &amp; sexual liberation SEEMED to be the dawn of lots of consequence free pussy for them 60s negroes. WHY WE ALWAYS FORGETTING HISTORY,1
4251,I prefer Jameis Winston to not speak on TV at all. Damn coon.,0
4252,"I gassss on these niggas, I got gas for all these hoes",1
4253,RT @TheKingScottyD: Side niggas get pussy and main niggas get arguments,1
4254,4 fat hoes ina caddilac. U can tell they jus lost dey luxury car ride virginity#hoes too happy lmao,1
4255,"@ChrisProbst11 @thorsyndirgard @peta 
Right in the pussy",1
4256,"today my friend taught me so hood slang &#128514; she said fuck nigga, nigga bitch, fuck boy, nigga bruh &#128557;&#128553;",1
4257,"Females never understand that guys dont give af about females that they dont like liking them. Stop trippin, he dont know that hoe",1
4258,@Oskzilla niggah you gay!,1
4259,Charlene crave colored cock,1
4260,"RT @Anisa_So_Thick: @MsSashaBelle ur a wack bitch who sells her pussy for $65.00 , lives with her mom then was homeless cut the lies&#128521; http&#8230;",1
4261,@ToWherever I'm not yellow I'm sorry,2
4262,If you not his momma or his sisters goodbye bitch! I do not have time for that.,1
4263,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/ZsAAzFL0p5,2
4264,RT @SmiIe: These hoes ain't loyal http://t.co/fGTzQwnSxk,1
4265,RT @Nekkohbk: Bitch u boutta drown tryna be a hoe &#8220;@swirlg0ddess: &#8220;@DJZeeti: twitpic a NO bra selfie showing nipples&#8221; http://t.co/t6WbOVivo&#8230;,1
4266,When I wanna nut an she wanna nut at the same time I'm Peyton Manning this bitch audible OMHA,1
4267,why did the fins sign finnegan? hes a certified bitch,1
4268,@HearttBreakerr_ @never_reggies @capital_screezy is that all u can say twat?,1
4269,@BossMelle never followed him ignorant monkey,0
4270,@01TakesTheLead no bitch I had to use my whipers!!,1
4271,"RT @Yennno_Nay: "" these hoes ain't loyal "" 

duhh BITCH she a HOE !!!!!!",1
4272,"@AnthonyCumia @cokelogic 
Hey Antony you speaks colored good",2
4273,"Rand went full retard some time ago &#8220;@RichardBSpencer: @SenRandPaul isn't ""playing the game""... he's just retarded.
 http://t.co/ZpKimh9fTG&#8221;",1
4274,"RT @hotmessundergrd: Things to remember:
Sometimes being a bitch is necessary.
Stick to your guns.
Impromptu solo dance parties are good fo&#8230;",1
4275,#Yankees Nice bounce back @Michael Kay. Gotta keep this going!,2
4276,I salute to the hoes who kno they places... other than that bitches miss me,1
4277,one day im like harry styles is so hot the next day is who tf is this faggot,0
4278,@ZaneIsClasker the fuck r u talking about I told u once and am going to tell u against nigga I love white bitch gtf bro,0
4279,RT @Nekkohbk: I stopped caring about mcm when I noticed dykes where getting chose before me,0
4280,@YourDudeFerg like a tree in this bitch? Asshat.,1
4281,I done hit bout 6 threes out this bitch,1
4282,You little twats.,1
4283,"Somebody toss this bitch a Dasani or something, gurl is #THIRSTY",1
4284,&#8220;@Erikaj00: Killin in tekken 6 &#128526;&#8221; lies you trash,1
4285,Shirley Temple was a bad bitch when she was my age as well.,1
4286,"Come home from work to Bridesmaids, Twinkies and a bottle of wine #bestroommateever @TheFaithAnne",2
4287,Rule number one never pursue a bitch from da ova side,1
4288,"@SoftestMuffin @_tee13 @TorahBlaze Best believe We aint no christian slave brainwash black spooks miss white man, unlike yoself, she devil",0
4289,Got to 18 on flappy bird...,2
4290,"@caritoguey 02' Charcoal 7s are pre-owned, no sole wear or scuffs Size 10.5, Cherry 12's DS size 11.5",2
4291,I'm getting sleepy and my phone is acting retarded...,2
4292,@heydenbunsyolo then bitch how about u go read wtf I put then,1
4293,Sloppy ignorance in all my pockets come her lil bitch I want sloppy toppy,1
4294,"Let a nigguh try me , fuck around fuck around fuck around meet his daddy",1
4295,Girls be looking for reasons to do hoe shit,1
4296,RT @AIanHangover: let's play a game called stop being a lil bitch,1
4297,RT @AbbeyGoldd: Fuck Joo musts broke this niggas heart stealin his bitch if he that hurt with her &#128514;&#128514;&#128079;,1
4298,Goofy ass. lmfaoo make a niggah laugh,1
4299,"jig levitating RT @mashable: Samsung made fun of #Bendgate. Now the Galaxy Note 4 fails, too. http://t.co/aJFlpcj7yR http://t.co/aSVspIQXmH",2
4300,RT @chanelisabeth: happy 17th birthday to my main hoe and partner in crime #bountyhunters4lyfe &#127881;&#128299; @Whitecholo23,1
4301,RT @BlakeAnderson21: @weston_diamond @sleezy_jeezy @justinmiculka01 not about to shoot this pussy! Ima beat his face into the asphalt t ...,0
4302,RT @AG2Pearl: Black Americans Are Worse Off Under BHO http://t.co/k4IwEugNyx Well researched article...bound to elicit cries of Uncle Tom &#8230;,2
4303,versace bird feeder,2
4304,RT @mayra2563: I love me some down ass bitches.,1
4305,These hoes always gone Thot around to who ever give them attention at the time,1
4306,chris brown said these hoes wasnt loyal smh &#128514;,1
4307,RT @NoelleonFOX7: Protestors rally to support teen facing life sentence in pot brownie case http://t.co/TXXnmbpOoA&#8221;wtf smh not for a brownie,1
4308,@CassiusClay_232 Lebron brought the bitch down to his knees chill,1
4309,want to catch my attention niggah throw up a dolla sign,1
4310,Swag bitch #gratata http://t.co/aGswEopebp,1
4311,"&#8220;@flowerlela: Fucking slut&#8221;

FOREAL, fuck dat bitch.",1
4312,Get two birds stoned at one time.,2
4313,What the monkey... http://t.co/h76rptL8Wq,2
4314,@jaimescudi_ fucking bitch,1
4315,"""She said wigga man you rich...take the du-rag off"" http://t.co/jb7J3zSbam",1
4316,"RT @Tyler_Weddle_23: &#8220;@Sexualgif: ""I hate that hoe already"" &#128514;&#128128; http://t.co/JzBcCsn75h&#8221; &#128514;&#128514;&#128514; this shit cracks me up!",0
4317,Ain't no pussy better than loyal pussy!,1
4318,You some type of special faggot if you bring chocolate Swishers to a smoke session.,0
4319,RT @If_ItAint_B: Message to the homies...dont blow a good girl. Having hoes is childish...in the end they do nothing for you either.,1
4320,"""@MLBNetwork: Stay tuned to @MLBNetwork for an update on the report that @Yankees 1B @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum",2
4321,@NatlFascist88 @waspnse Jews and white race traitors have to be swept clean so the Aryan race can survive.,0
4322,"RT @GDKElijah: Ladies, if your pussy sounds like this please hit my DMs. I need you for a science project &#128064; https://t.co/XR0HgOld5m",1
4323,"I wan do a mixtape... ""pussy an cinnamon rolls""",1
4324,"Saw brownies on the kitchen counter, bit into one and immediately a surge of pain and spice hit my tongue. Chili flakes. Eff you, Brian.",2
4325,And now lookin ass niggas and lookin ass bitches will be the terms of 2014. Will be overused &amp; abused in every fucking way,1
4326,RT @OfficiallyIce: U might be a faggot if u pull outta the pussy to bust bro.,1
4327,@passIt2Liv Hit a bitch it's not like you can see the bruises,0
4328,This fuzzy wuzzy kitten wants to know how a raven is like a writing desk. Find out why here &#8594; http://t.co/GI9On86iGV http://t.co/HlKDTSgKwU,2
4329,RT @Brooooo_: why all these hoes trynna be gay now? lmao,1
4330,Boston's Jihadi Nest and Student Arm of the Muslim Brotherhood &#187; Joe For America http://t.co/4IfJwoeSDR via @RealJTP,2
4331,u stupid bitch,1
4332,"All I want is bitches, big booty bitches",1
4333,"@BRIdifferent good dnt be a sucker for these sad mad bitches,",1
4334,"snow day bitches, lyrics gettin done n bud getting smoked #snowday2014",1
4335,You can't trust no chick that got a pet cat b those bitches be mad sneaky,1
4336,"&#8220;@Amillinati_: Bro like I really enjoy like eating pussy from the back... It makes it more nasty, I like nasty haha &#128520;&#8221;you like eating ass 2",1
4337,RT @TaeCocky: I heard you wit that bitch that everybodyyyyy fuckingggggg,1
4338,RT @KINGof334MOBB: Skinny girls pussy be good den a mf u don't feel nothing but pussy. + 100 points on the board for skinny girls.,1
4339,leaving no hope for these hoes.,1
4340,"I'm Camera Shy, Don't Talk on Phones and Love when it rain.....If youn kno the life you wouldn't understand",2
4341,&#8220;@RamzyJay: I try to keep all my bitches on lay away&#8221; same way I feel,1
4342,Looks like the next douche bag #teabagger to be crowned governor is some ghoul named Ducey (rhymes with douchy) #azgov #azvotes #Tcot #gop,1
4343,A nicca ain't perfect but my heart is pure,1
4344,RT @HighFiveOhTwo: I can't stand this dumb fucking bitch,1
4345,RT @Gresham_Major: U tell us you fuckin barbarian RT @TypoGawd: Does pussy juice really help ya beard grow?,1
4346,RT @TorahBlaze: @densonkeith a captain save a hoe just jumped in the convo to save these hoes LLS,1
4347,@cambreezy_ @AndrewWayne2 @thereal_EMandM it ain't retarded. He's my cousin. Lmao.,1
4348,"Bitches be like ""Keep Calm I'm Single""........... first of all bitch, nobody was hype",1
4349,@lybr3 and yes.THAT was very ghetto and condescending ESPECIALLY after her miserably failed crappy school lunch initiative. The Hypocrite,1
4350,"RT @StevStiffler: choke on a cactus, bitch.",1
4351,"Dem hoes more &#128686; &#8220;@LeanandCuisine: This nigga out here fucking retired widows &#8220;@Irsuns: New Race, fuck Black Woman http://t.co/tCSiJi6a0D&#8221;&#8221;",1
4352,"all these bad bitches, man they want the ____",1
4353,"@MeeshDC how is it fucked up, you fucking retard? condemning Ray Rice, yet supporting Chris Brown, who's a women abuser. that's logical?",1
4354,RT @PrinceTooTrippy: these hoes swear boy,1
4355,@MakEitSndGoOd @Fewjr we block us then and see what happens. You think we on ya high yellow ass now. Just watch,1
4356,Play pussy and get fucked!,1
4357,RT @iDntWearCondoms: Stop wasting texts on bitches who ain't tryna fuck u,1
4358,@BigD757 too bad hes a faggot,1
4359,RT @mrtruthandsoul: All I'm sayin is u bitches would hookup wit tha headless horseman cuz u think he all badass n shit but then u complain &#8230;,1
4360,@thejokerxo porn stars are 100% acceptable bro. Im was talking about these air mattress hoes....lol,1
4361,@Kyle_Monahan Fuck you bitch,1
4362,RT @_xplicitContent: if im bad built ok yall built like tractors yall got relationships bitch where mine ?? &#128533;,1
4363,3 years today I was a fucking retard and fell in love. Why was I so stupid? Wish I was coldhearted. #neverlovingsomeoneagain #dontneedanyone,1
4364,Im mad james let me drink that shit... payback is a bitch,1
4365,@_tonydennis it's trash ik just wanted to fuck with Dorsey,1
4366,RT @chrisgeidner: The mandate still being in effect means the marriage ban in Nevada is unconstitutional. Trial court is yet to enter injun&#8230;,2
4367,@Rorschach7 But not disaster pussy. That thing is a wreck.,1
4368,"trash RT @AyeoFool: Easily the ""Real Gs move n silence like lasagna"" line RT @SHAWNHINDRIIX: RT WIT A WAYNE LINE THAT WENT OVER NIGGAS HEADS",1
4369,my right ear is throbbing harder than a virgins pussy,1
4370,Not finna play with the bitches lmao,1
4371,UPDATE: Three arrsted after German gay guy left in critical condition after being fag bashed in Belgrade http://t.co/5TNwQ2e7Q5,1
4372,RT @souljaboy: @kmichelle beef? Bitch ur pussy smell like beef &#128169;&#128514;&#128514;&#128514;,1
4373,RT @Guwopp1017: Bullying doesn't exist.....BITCH ASS PEOPLE EXIST! If you don't stand the fuck up for yourself &amp; stop being a pussy!,1
4374,Smh queer,0
4375,@KodyMark1 hahahh thank you fag boy! #represent,1
4376,Riding my quad with this bitch &#128540; http://t.co/EpPeMQfXxO,1
4377,RT @iLostMySanity: RT @5EarthQUakE: Most trash Halloween candy of all time. Don't debate me on this http://t.co/YMQWTSvD0h,2
4378,RT @yes_paul: I bitch about unnecessary things lol,1
4379,@Adrian1_knowsu nigglet &#128530;&#128536;,1
4380,Stephan A Smith saying Jay Cutlers shouldn't be a MVP candidate is just straight up retarded,2
4381,#WhatWouldYouChangeAboutYourPast the hoes I wasted time with,1
4382,@vivaalakatyy @J_Fritzy @Lompartayy at least I have a boyfriend dumb bitch &#128514;,1
4383,RT @pringlezXII: Dont message me your number and tell me to text you.... I'm not your bitch lol,1
4384,RT @DrummerKid0328: @WB_Pooh_3x that fat bitch ruined everything &#128514;&#128514; fuck it though I was super burnt,1
4385,' Got niggahs salty at meeeee cause yo dream bitch is ma main slide &#1041204;&#1041223;&#1041196;,1
4386,@KingHorseDick bitch you know the lingo hoe lol,1
4387,@King_4_Murphy stop being a pussy.,1
4388,You cant tell these bitches nothing... they belong to the city,1
4389,"RT @peeabut: Dear god, make me a bird so I can fly far, far far away",2
4390,Yall hoes still play around with the wrong shit I see.. Smh.,1
4391,I love bad bitches thats my fuckin problem forreal real shit i cant even help it,1
4392,Started with 100 bricks now I'm sold out bitch,1
4393,@GregHillWAAF New show:Thursdays with Jinxy broadcast from the moon it's made of chunky blue cheese you know,2
4394,@_BeautifulKeezy yess bitch. Messyyy,1
4395,Never go full retard....,1
4396,&#8220;@DuncanHines_: @KB_Three fck you nigger&#8221; lol jk bra,1
4397,@IvetteBrianna_ I never said you was a hoe guilty consents ass girl,1
4398,what a little bitch lol,1
4399,It's 90 degrees and this bitch has a stuffed animal wrapped around her neck #onlyattheducksgame,1
4400,RT @GottaLuvLexci_: You know these hoes wishy washy,1
4401,Oscar Taveras went yardie in his 2nd career MLB at bat. What a stud.,2
4402,Change the game on u bitches&#128526;,1
4403,"Currently, &#8216;Sup twat licker&#8217;",1
4404,If you fuckin for your rent you a lame hoe,1
4405,The bitch coach said she didn't like my attitude.,1
4406,&#8220;@SexyUnderHere: Females that know they are hoes really the coolest chicks....all sex asides&#8221;lmao,1
4407,I am such a pussy&#128514;&#127770;,1
4408,We ran thru the bitch you fallin in love with!,1
4409,RT @Lamont21225_: &#128514;&#128514;&#128514; this bitch playing volleyball in Timberland's &#128553;&#128514;Edmondson Kids &#128517;&#128514; http://t.co/M4jtNGEJTH,1
4410,Bad bitches every where,1
4411,There's apparently a wee cunt who's a year younger than me called Sean brown being cheeky about me lol,1
4412,"RT @santos_brina: I could never mess around with someone else's man, like that's just clarifying your self as a side hoe.",1
4413,Bruh. Sasuke and Sakuras daughter gonna be a bad Uchiha bitch,1
4414,"RT @_deemarieeeee: Nomatter how much I'm feeling you, u can't compete with girls who throw the pussy. Im just gonna always take the L",1
4415,"Shit that Seth says, ""It's fatter than my cunt.""",1
4416,God my tweets are so ghetto,1
4417,RT @TeddyDelJones: Side hoes always winning,1
4418,@CallMeRenee_ bitch u bs how fck yah &#9996;&#65039;&#128553;&#128514;&#128514;&#128080;&#128079;&#128526;&#128129;,1
4419,Coons RT @YSL_Ron: these hoes love putting spaghetti and salad on the same fucking plate....*smh*,1
